# x(i)     phi(i)          |phi(i)|**2   p_classical(i)    vpot(i)
  4.270  0.98118019E+01  0.96271456E+02  0.00000000E+00    9.116450
  4.275  0.10011239E+02  0.10022490E+03  0.00000000E+00    9.137813
  4.280  0.10215002E+02  0.10434626E+03  0.00000000E+00    9.159200
  4.285  0.10423190E+02  0.10864289E+03  0.00000000E+00    9.180613
  4.290  0.10635905E+02  0.11312247E+03  0.00000000E+00    9.202050
  4.295  0.10853250E+02  0.11779303E+03  0.00000000E+00    9.223513
  4.300  0.11075332E+02  0.12266298E+03  0.00000000E+00    9.245000
  4.305  0.11302259E+02  0.12774106E+03  0.00000000E+00    9.266512
  4.310  0.11534143E+02  0.13303646E+03  0.00000000E+00    9.288050
  4.315  0.11771099E+02  0.13855876E+03  0.00000000E+00    9.309613
  4.320  0.12013242E+02  0.14431798E+03  0.00000000E+00    9.331200
  4.325  0.12260692E+02  0.15032458E+03  0.00000000E+00    9.352813
  4.330  0.12513573E+02  0.15658951E+03  0.00000000E+00    9.374450
  4.335  0.12772010E+02  0.16312423E+03  0.00000000E+00    9.396112
  4.340  0.13036130E+02  0.16994070E+03  0.00000000E+00    9.417800
  4.345  0.13306067E+02  0.17705142E+03  0.00000000E+00    9.439512
  4.350  0.13581955E+02  0.18446949E+03  0.00000000E+00    9.461250
  4.355  0.13863931E+02  0.19220859E+03  0.00000000E+00    9.483013
  4.360  0.14152138E+02  0.20028301E+03  0.00000000E+00    9.504800
  4.365  0.14446720E+02  0.20870773E+03  0.00000000E+00    9.526613
  4.370  0.14747827E+02  0.21749839E+03  0.00000000E+00    9.548450
  4.375  0.15055609E+02  0.22667135E+03  0.00000000E+00    9.570313
  4.380  0.15370223E+02  0.23624374E+03  0.00000000E+00    9.592200
  4.385  0.15691828E+02  0.24623346E+03  0.00000000E+00    9.614112
  4.390  0.16020588E+02  0.25665923E+03  0.00000000E+00    9.636050
  4.395  0.16356670E+02  0.26754064E+03  0.00000000E+00    9.658013
  4.400  0.16700246E+02  0.27889821E+03  0.00000000E+00    9.680000
  4.405  0.17051491E+02  0.29075336E+03  0.00000000E+00    9.702013
  4.410  0.17410587E+02  0.30312852E+03  0.00000000E+00    9.724050
  4.415  0.17777716E+02  0.31604718E+03  0.00000000E+00    9.746113
  4.420  0.18153069E+02  0.32953390E+03  0.00000000E+00    9.768200
  4.425  0.18536838E+02  0.34361436E+03  0.00000000E+00    9.790312
  4.430  0.18929223E+02  0.35831547E+03  0.00000000E+00    9.812450
  4.435  0.19330426E+02  0.37366537E+03  0.00000000E+00    9.834613
  4.440  0.19740656E+02  0.38969351E+03  0.00000000E+00    9.856800
  4.445  0.20160127E+02  0.40643072E+03  0.00000000E+00    9.879013
  4.450  0.20589057E+02  0.42390925E+03  0.00000000E+00    9.901250
  4.455  0.21027670E+02  0.44216290E+03  0.00000000E+00    9.923513
  4.460  0.21476196E+02  0.46122699E+03  0.00000000E+00    9.945800
  4.465  0.21934870E+02  0.48113853E+03  0.00000000E+00    9.968113
  4.470  0.22403934E+02  0.50193627E+03  0.00000000E+00    9.990450
  4.475  0.22883635E+02  0.52366075E+03  0.00000000E+00   10.012813
  4.480  0.23374226E+02  0.54635444E+03  0.00000000E+00   10.035200
  4.485  0.23875967E+02  0.57006178E+03  0.00000000E+00   10.057613
  4.490  0.24389123E+02  0.59482932E+03  0.00000000E+00   10.080050
  4.495  0.24913968E+02  0.62070580E+03  0.00000000E+00   10.102513
  4.500  0.25450781E+02  0.64774226E+03  0.00000000E+00   10.125000
  4.505  0.25999849E+02  0.67599214E+03  0.00000000E+00   10.147512
  4.510  0.26561465E+02  0.70551140E+03  0.00000000E+00   10.170050
  4.515  0.27135930E+02  0.73635867E+03  0.00000000E+00   10.192612
  4.520  0.27723552E+02  0.76859535E+03  0.00000000E+00   10.215200
  4.525  0.28324649E+02  0.80228573E+03  0.00000000E+00   10.237813
  4.530  0.28939544E+02  0.83749718E+03  0.00000000E+00   10.260450
  4.535  0.29568569E+02  0.87430025E+03  0.00000000E+00   10.283113
  4.540  0.30212065E+02  0.91276885E+03  0.00000000E+00   10.305800
  4.545  0.30870381E+02  0.95298042E+03  0.00000000E+00   10.328513
  4.550  0.31543876E+02  0.99501608E+03  0.00000000E+00   10.351250
  4.555  0.32232915E+02  0.10389608E+04  0.00000000E+00   10.374012
  4.560  0.32937877E+02  0.10849037E+04  0.00000000E+00   10.396800
  4.565  0.33659145E+02  0.11329380E+04  0.00000000E+00   10.419613
  4.570  0.34397116E+02  0.11831616E+04  0.00000000E+00   10.442450
  4.575  0.35152195E+02  0.12356768E+04  0.00000000E+00   10.465313
  4.580  0.35924799E+02  0.12905912E+04  0.00000000E+00   10.488200
  4.585  0.36715352E+02  0.13480171E+04  0.00000000E+00   10.511112
  4.590  0.37524293E+02  0.14080725E+04  0.00000000E+00   10.534050
